city,Operateur,2G,3G,4G
Sort-en-Chalosse,20810,1,1,1
Ducey-Les Chéris,20820,1,1,1
Estibeaux,20810,1,1,1
Estibeaux,20820,1,1,1
Le Temple,20810,1,1,1
Boussay,20820,1,1,0
Le Temple,20820,1,1,1
Breuillet,20801,1,1,1
Breuillet,20810,1,1,0
Saint-Vivien-de-Médoc,20815,0,1,1
Châtelaillon-Plage,20801,1,1,0
Châtelaillon-Plage,20815,0,1,0
Châtelaillon-Plage,20810,1,1,1
Queyrac,20815,0,1,1
Montpinchon,20801,1,1,1
Quettehou,20801,1,1,0
Queyrac,20801,1,1,1
Vendrennes,20820,1,1,1
Vendrennes,20810,1,1,1
Ychoux,20820,1,1,1
Ychoux,20815,0,1,1
Ychoux,20810,1,1,1
Royan,20820,1,0,0
Royan,20810,1,1,1
Royan,20801,1,1,1
La Chapelle-Glain,20801,1,1,0
Saumos,20801,1,1,0
Saumos,20820,1,1,0
Saumos,20810,1,1,0
Saumos,20815,0,1,0
Charron,20801,1,1,0
Bérenx,20820,1,1,1
Bérenx,20810,1,1,1
Rion-des-Landes,20810,1,1,1
Rion-des-Landes,20820,1,1,1
Ombrée d'Anjou,20801,1,1,1
Ombrée d'Anjou,20820,1,1,1
Ombrée d'Anjou,20810,1,1,1
La Jarne,20801,1,1,1
Ychoux,20801,1,1,1
Vensac,20801,1,0,1
Rion-des-Landes,20801,1,1,1
Le Temple,20801,1,1,0
Hambye,20820,1,1,1
Hambye,20810,1,1,1
Dompierre-sur-Mer,20801,1,1,1
Dompierre-sur-Mer,20810,1,1,1
Dompierre-sur-Mer,20820,1,1,1
Saint-Georges-de-Reintembault,20815,0,1,1
Saint-Georges-de-Reintembault,20820,1,1,1
Saint-Georges-de-Reintembault,20810,1,1,1
Royan,20815,0,1,1
Vallons-de-l'Erdre,20820,1,1,1
Vallons-de-l'Erdre,20810,1,1,1
Vallons-de-l'Erdre,20815,0,1,1
Quettehou,20810,1,1,0
Villedoux,20810,1,1,1
Villedoux,20820,1,1,1
Vitré,20801,1,0,0
Vitré,20810,1,1,1
Vitré,20820,1,1,1
Vitré,20815,0,1,0
Vitré,20810,1,1,0
Vitré,20820,1,0,0
Le Châtellier,20820,1,1,1
Le Châtellier,20810,1,1,1
Tocqueville,20801,1,1,0
Morcenx-la-Nouvelle,20801,1,1,1
Royan,20820,1,1,1
Biganos,20820,1,1,1
Biganos,20810,1,1,1
Biganos,20815,0,1,1
Vitré,20801,1,1,0
Sainte-Mère-Église,20801,1,1,1
Morcenx-la-Nouvelle,20820,1,1,1
Morcenx-la-Nouvelle,20810,1,1,1
Saint-Laurent-de-la-Prée,20820,1,1,1
Saint-Laurent-de-la-Prée,20810,1,1,1
Les Landes-Genusson,20801,1,1,1
Les Landes-Genusson,20820,1,1,1
Les Landes-Genusson,20815,0,1,1
Les Landes-Genusson,20810,1,1,1
Villedieu-les-Poêles-Rouffigny,20820,1,1,0
Saint-Sulpice-de-Royan,20820,1,1,1
Saint-Sulpice-de-Royan,20810,1,1,1
Domalain,20820,1,1,1
Domalain,20815,0,1,1
Saint-Just-Luzac,20801,1,1,1
Saint-Sulpice-de-Royan,20815,0,1,0
Saint-Just-Luzac,20820,1,1,1
Saint-Just-Luzac,20810,1,1,1
Étrelles,20801,0,1,1
Étrelles,20815,0,1,0
Saint-Laurent-de-la-Prée,20801,1,1,0
Saint-Georges-de-Reintembault,20801,1,1,0
Vitré,20801,1,1,1
Morcenx-la-Nouvelle,20815,0,1,1
Lécousse,20815,0,1,1
Saint-Jean-de-Beugné,20801,1,1,1
Lécousse,20801,1,1,1
Saint-Jean-de-Beugné,20810,1,1,0
Javené,20815,0,1,0
Javené,20810,1,1,0
Mesnard-la-Barotière,20801,1,1,0
Mesnard-la-Barotière,20815,0,1,0
Tilh,20801,1,1,0
Saint-Georges-de-Didonne,20810,1,1,0
Saint-Georges-de-Didonne,20820,1,1,0
Saint-Georges-de-Didonne,20801,1,1,1
Ombrée d'Anjou,20815,0,1,1
Labouheyre,20801,1,1,1
Labouheyre,20810,1,1,0
Labouheyre,20820,1,1,1
Montrevault-sur-Èvre,20820,1,1,1
Montrevault-sur-Èvre,20810,1,1,1
Sainte-Hélène,20801,0,1,0
Sainte-Hélène,20815,0,1,0
Mios,20801,1,1,1
Salles-sur-Mer,20820,1,1,1
Remilly Les Marais,20801,1,1,1
Sainte-Hélène,20810,1,1,0
Montrevault-sur-Èvre,20801,1,1,0
Balazé,20810,1,1,1
Le Vicel,20810,1,1,0
Balazé,20820,1,1,1
Vitré,20815,0,1,1
Le Vicel,20820,1,1,1
Fougères,20815,0,1,1
Fougères,20810,1,1,1
Fougères,20820,1,1,1
Sèvremoine,20815,0,1,1
Soubise,20801,0,1,0
Sèvremoine,20820,1,1,1
Sèvremoine,20810,1,1,1
Isigny-le-Buat,20820,1,1,0
Isigny-le-Buat,20820,1,1,1
Isigny-le-Buat,20810,0,0,1
Sèvremoine,20820,1,1,0
Gaillan-en-Médoc,20801,1,1,0
Beaupréau-en-Mauges,20810,1,1,0
Beaupréau-en-Mauges,20801,1,1,0
Beaupréau-en-Mauges,20820,1,1,1
Fougères,20810,1,1,0
Villedieu-les-Poêles-Rouffigny,20810,1,1,0
Villedieu-les-Poêles-Rouffigny,20801,1,1,0
Fougères,20801,1,1,1
Balazé,20801,1,1,0
Nalliers,20801,1,1,1
Vair-sur-Loire,20810,1,1,0
Vair-sur-Loire,20801,1,1,0
Salles-Mongiscard,20820,1,1,0
Salles-Mongiscard,20815,0,1,1
Salles-Mongiscard,20810,1,1,0
Quettehou,20801,1,1,1
Salles-Mongiscard,20801,1,1,0
Quettehou,20815,0,1,1
Saint-Georges-de-Didonne,20820,1,1,1
Saint-Georges-de-Didonne,20810,1,1,1
Mios,20815,0,1,1
Sainte-Mère-Église,20810,1,1,0
Chantonnay,20810,1,1,1
Chantonnay,20820,1,1,1
Chantonnay,20801,1,1,0
Chantonnay,20815,0,1,1
Sèvremoine,20801,1,1,1
Argentré-du-Plessis,20810,1,1,1
Argentré-du-Plessis,20820,1,1,1
Argentré-du-Plessis,20801,1,1,1
Le Pin,20801,1,1,0
Le Pin,20820,1,1,1
Le Pin,20815,0,1,0
Le Pin,20810,1,1,1
Argentré-du-Plessis,20815,0,1,1
Biganos,20801,1,1,0
Carentan-les-Marais,20801,1,1,0
Carantilly,20801,1,1,1
Isigny-le-Buat,20801,1,1,1
Isigny-le-Buat,20810,1,1,1
Villedieu-les-Poêles-Rouffigny,20815,0,1,1
Saint-Georges-de-Didonne,20815,0,1,0
Mouchamps,20810,1,1,1
Mouchamps,20820,1,1,1
Mouchamps,20801,1,1,0
Mouchamps,20815,0,1,1
Sainte-Mère-Église,20820,1,1,1
Sainte-Mère-Église,20815,0,1,1
Bégaar,20801,1,1,0
Bégaar,20820,1,1,1
Bégaar,20810,1,1,1
Villedieu-les-Poêles-Rouffigny,20801,1,1,1
Montory,20820,1,1,1
Montory,20810,1,1,1
Brach,20801,1,1,1
Narp,20801,1,1,1
Audenge,20801,1,0,0
Chantonnay,20801,0,1,1
Carentan-les-Marais,20801,0,1,1
Anneville-en-Saire,20801,1,1,1
Saint-Ouen-d'Aunis,20820,1,1,1
Saint-Ouen-d'Aunis,20810,1,1,1
Montfort-en-Chalosse,20801,1,1,1
Tribehou,20820,1,0,0
Carentan-les-Marais,20820,1,1,0
Chaillé-les-Marais,20810,1,1,1
Carentan-les-Marais,20815,0,1,1
La Gaubretière,20810,1,1,0
Mellé,20820,1,1,1
Mellé,20810,1,1,1
Mios,20801,1,1,0
Carentan-les-Marais,20810,1,1,1
Carentan-les-Marais,20801,1,1,1
Carentan-les-Marais,20820,1,1,1
Rochefort,20820,1,1,1
Rochefort,20810,1,1,1
Saint-Vaast-la-Hougue,20820,1,1,1
Balazé,20815,0,1,1
Pomarez,20820,1,1,1
Pomarez,20810,1,1,1
La Réorthe,20801,1,1,0
Meschers-sur-Gironde,20815,0,1,1
Liposthey,20820,1,1,1
La Réorthe,20810,1,1,0
Meschers-sur-Gironde,20801,0,1,1
Liposthey,20810,1,1,1
Chaillé-les-Marais,20801,1,1,0
La Selle-en-Luitré,20801,1,1,1
Liposthey,20801,1,1,1
Ombrée d'Anjou,20801,1,1,0
Saint-Aubin-des-Ormeaux,20801,1,0,0
La Gaubretière,20815,0,1,1
La Gaubretière,20801,1,1,1
La Gaubretière,20820,1,1,1
La Gaubretière,20810,1,1,1
Salles,20801,1,1,1
Médis,20801,0,1,0
Beaupréau-en-Mauges,20801,1,1,1
Médis,20810,1,1,0
Meschers-sur-Gironde,20801,1,0,0
Meschers-sur-Gironde,20820,1,1,1
Meschers-sur-Gironde,20810,1,1,1
Sainte-Soulle,20820,1,1,1
Sainte-Soulle,20810,1,1,1
Rochefort,20801,1,1,0
Rochefort,20815,0,1,1
Le Mesnil-Amey,20810,1,1,1
Le Mesnil-Amey,20820,1,1,1
Le Mesnil-Amey,20815,0,1,1
Congrier,20801,1,0,0
Congrier,20820,1,1,1
Congrier,20810,1,1,1
Rochefort,20801,1,1,1
Chéraute,20815,0,1,0
Chéraute,20810,1,1,0
Chéraute,20801,1,1,0
Chéraute,20820,1,1,0
Salles,20820,1,1,1
Salles,20810,1,1,1
Les Herbiers,20820,1,0,0
Beaupréau-en-Mauges,20810,1,1,1
Lesparre-Médoc,20801,0,1,1
Lesparre-Médoc,20820,1,1,1
Lesparre-Médoc,20810,1,1,0
Gennes-sur-Seiche,20820,1,1,1
Gennes-sur-Seiche,20810,1,1,1
Luitré-Dompierre,20801,1,1,0
Montfort-en-Chalosse,20820,1,1,1
Montfort-en-Chalosse,20810,1,1,1
Beaupréau-en-Mauges,20820,1,0,0
Les Herbiers,20801,1,0,0
Beslon,20810,1,1,0
Beslon,20801,1,1,1
Chérencé-le-Héron,20801,1,1,0
Nalliers,20815,0,1,1
Chérencé-le-Héron,20815,0,1,0
Chérencé-le-Héron,20810,1,1,0
Nalliers,20820,1,1,1
Saint-Boès,20820,1,1,1
Saint-Boès,20810,1,1,1
Saint-Girons-en-Béarn,20820,1,1,1
Saint-Girons-en-Béarn,20810,1,1,1
Saint-Boès,20801,1,1,1
Saint-Boès,20815,0,1,1
Chantonnay,20810,1,1,0
Chantonnay,20801,1,1,1
Percy-en-Normandie,20820,1,1,1
Percy-en-Normandie,20810,1,1,1
Challain-la-Potherie,20801,1,1,0
Commensacq,20801,1,1,0
Commensacq,20820,1,1,0
Commensacq,20810,1,1,0
Commensacq,20815,0,1,0
Les Herbiers,20820,1,1,1
Les Herbiers,20815,0,1,1
Les Herbiers,20810,1,1,1
Les Herbiers,20801,1,1,1
Le Gua,20820,1,1,1
Le Gua,20815,0,1,1
Le Gua,20810,1,1,1
Échillais,20820,1,1,0
Lesparre-Médoc,20801,1,1,0
Lesparre-Médoc,20815,0,1,0
Erbrée,20810,1,1,1
Erbrée,20820,1,1,1
Échillais,20815,0,1,1
Ombrée d'Anjou,20815,0,1,0
Ombrée d'Anjou,20820,1,1,0
Échillais,20810,1,0,0
Échillais,20801,1,1,1
Cuillé,20810,1,1,0
Erbrée,20801,1,0,0
Breuil-Magné,20810,1,1,1
Breuil-Magné,20820,1,1,1
Breuil-Magné,20801,1,1,0
Rochefort,20820,1,0,0
Landéan,20801,1,1,0
Aigrefeuille-d'Aunis,20820,1,1,1
Aigrefeuille-d'Aunis,20810,1,1,1
Marans,20815,0,1,1
Marans,20820,1,1,1
Marans,20810,1,1,1
Saint-Agnant,20810,1,1,1
Marans,20801,1,1,1
Tartas,20801,1,0,0
Les Herbiers,20820,1,1,0
Marans,20820,1,1,0
Saint-Agnant,20820,1,1,1
Saint-Agnant,20801,1,1,1
Salles,20815,0,1,1
Brécey,20820,1,1,1
Brécey,20810,1,1,1
Sainte-Hélène,20820,1,1,0
Ballon,20820,1,1,1
Ballon,20810,1,1,1
Castetnau-Camblong,20810,1,1,1
Landéan,20810,1,1,1
Landéan,20815,0,1,1
Landéan,20820,1,1,1
Listrac-Médoc,20820,1,1,1
Listrac-Médoc,20815,0,1,1
Fontaine-Couverte,20820,1,1,1
Fontaine-Couverte,20810,1,1,1
Fontaine-Couverte,20801,1,1,0
Castetnau-Camblong,20820,1,1,1
Poyanne,20820,1,1,1
Poyanne,20810,1,1,1
Saint-Brice-de-Landelles,20801,1,1,1
Brécey,20801,1,1,1
Tartas,20801,1,1,1
Tartas,20810,1,1,1
Tartas,20820,1,1,1
Saint-Germain-d'Esteuil,20801,1,1,0
Princé,20820,1,1,1
Princé,20810,1,1,1
Castetnau-Camblong,20801,1,1,1
Orthez,20810,1,1,1
Orthez,20820,1,1,1
Orthez,20801,1,1,1
Arette,20801,1,1,1
Orthez,20815,0,1,1
Les Herbiers,20820,0,1,0
La Romagne,20815,0,1,1
Arette,20810,1,1,1
Listrac-Médoc,20810,1,1,0
Arette,20820,1,1,1
Saujon,20820,1,1,1
Saujon,20801,1,1,1
Saujon,20810,1,1,1
Salles,20815,0,1,0
Les Herbiers,20801,1,1,0
La Romagne,20801,1,1,0
Semussac,20801,1,1,1
Louvigné-du-Désert,20820,1,1,1
Louvigné-du-Désert,20810,1,1,1
Louvigné-du-Désert,20815,0,1,1
Loireauxence,20820,1,1,1
Loireauxence,20801,1,1,1
Canisy,20801,1,1,1
Canisy,20820,1,1,0
Champagne,20820,1,1,1
Montrevault-sur-Èvre,20820,1,1,0
Montrevault-sur-Èvre,20815,0,1,1
Les Herbiers,20810,1,1,0
Mondevert,20801,1,1,0
Percy-en-Normandie,20815,0,1,1
Percy-en-Normandie,20801,1,1,0
Renazé,20820,1,1,1
Renazé,20810,1,1,1
Renazé,20801,1,1,1
Champagne,20810,1,1,1
Marcheprime,20801,1,1,1
Marcheprime,20810,1,1,1
Marcheprime,20820,1,1,1
Marcheprime,20815,0,1,1
Loireauxence,20820,1,1,0
Louvigné-du-Désert,20801,1,1,1
Montrevault-sur-Èvre,20801,1,1,1
Saugnacq-et-Muret,20810,1,1,1
Saint-Hilaire-du-Harcouët,20810,1,1,1
Saint-Hilaire-du-Harcouët,20820,1,1,1
Saint-Martin-de-Bonfossé,20820,1,1,1
Saint-Martin-de-Bonfossé,20810,1,1,1
Thèreval,20801,1,1,0
Saint-Jean-d'Illac,20810,1,1,1
Saint-Jean-d'Illac,20801,1,0,0
Loireauxence,20815,0,1,1
Saugnacq-et-Muret,20820,1,1,1
Champagne,20801,1,1,1
Tonnay-Charente,20815,0,1,0
Tonnay-Charente,20820,1,1,1
Tonnay-Charente,20810,1,1,1
Le Loroux,20820,1,1,1
Le Loroux,20810,1,1,1
Le Loroux,20815,0,1,1
Cissac-Médoc,20820,1,1,1
Arengosse,20810,1,1,1
Arengosse,20820,1,1,1
Saint-Valérien,20801,1,1,0
Saint-Valérien,20815,0,1,0
Valeyrac,20820,1,1,1
Valeyrac,20810,1,1,1
Valeyrac,20815,0,1,1
Cissac-Médoc,20801,1,1,0
Ordonnac,20815,0,1,1
Aigrefeuille-d'Aunis,20801,1,1,1
Cissac-Médoc,20810,1,1,0
Saint-Jean-d'Illac,20820,1,1,1
Sainte-Hélène,20801,1,1,1
Chanverrie,20815,0,1,1
Amou,20820,1,1,1
Amou,20810,1,1,1
Chanverrie,20801,1,1,1
Saint-Jean-d'Illac,20815,0,1,1
Chanverrie,20820,1,1,1
Saugnacq-et-Muret,20801,1,1,0
Gaujacq,20801,1,1,1
Castetner,20820,1,1,1
Castetner,20810,1,1,1
Sainte-Marie-du-Mont,20801,0,0,0
Mauges-sur-Loire,20810,1,1,0
Mauges-sur-Loire,20801,1,1,1
La Chapelle-Janson,20820,1,1,1
La Chapelle-Janson,20810,1,1,1
Candé,20820,1,1,1
Candé,20810,1,1,1
Candé,20815,0,1,1
Mouzeuil-Saint-Martin,20801,1,1,0
Sainte-Gemme,20801,1,1,1
Mouzeuil-Saint-Martin,20820,1,1,0
Esquiule,20815,0,1,1
Saint-Laurent-de-Cuves,20801,0,0,0
Erbrée,20801,1,1,0
Grandparigny,20801,1,1,1
Le Pertre,20801,0,1,1
Salaunes,20810,1,1,0
Tonnay-Charente,20801,1,1,1
Beaupréau-en-Mauges,20815,0,1,1
Carcarès-Sainte-Croix,20801,1,1,0
Candé,20801,1,1,1
Saint-Prouant,20801,1,1,0
Mugron,20820,1,1,1
Mugron,20810,1,1,1
Ombrée d'Anjou,20801,1,0,0
Saint-Prouant,20810,1,1,0
Mauges-sur-Loire,20801,1,1,0
Montbray,20820,1,1,0
Marcheprime,20801,1,1,0
Saint-Hilaire-du-Harcouët,20801,1,1,1
Agneaux,20801,1,1,1
Pont-Hébert,20810,1,1,1
Saint-Romain-de-Benet,20815,0,1,1
Saint-Romain-de-Benet,20820,1,1,1
Saint-Romain-de-Benet,20810,1,1,1
Pont-Hébert,20820,1,1,1
Pont-Hébert,20815,0,1,1
Sainte-Radegonde,20820,1,1,1
Sainte-Radegonde,20810,1,1,1
Vertheuil,20810,1,1,0
Vertheuil,20801,1,1,1
Mugron,20801,1,1,1
Bréal-sous-Vitré,20820,1,0,0
Bréal-sous-Vitré,20815,0,1,1
Le Barp,20810,1,1,1
Le Barp,20820,1,1,1
Belin-Béliet,20801,1,1,1
Pissos,20801,1,1,1
La Chapelle-Janson,20815,0,1,1
Arette,20815,0,1,1
Pontmain,20820,1,1,1
Pontmain,20810,1,1,1
Pontmain,20801,1,1,1
Pontmain,20815,0,1,1
Moyon Villages,20820,1,0,0
Salaunes,20801,1,1,1
Le Barp,20801,1,1,0
Ygos-Saint-Saturnin,20801,1,1,1
Saint-Laurent-Médoc,20820,1,1,1
Saint-Laurent-Médoc,20815,0,1,1
Saint-Laurent-Médoc,20801,1,1,1
La Chapelle-Janson,20801,1,1,1
Saint-Jean-d'Illac,20801,0,1,1
Tonnay-Charente,20801,1,1,0
Sallespisse,20810,1,1,1
Sallespisse,20820,1,1,1
Sallespisse,20815,0,1,1
Couquèques,20801,1,1,1
Tonnay-Charente,20815,0,1,1
Belin-Béliet,20820,1,1,1
Saint-Lô,20801,1,1,0
Les Velluire-sur-Vendée,20810,1,1,0
Mortagne-sur-Sèvre,20815,0,1,1
Mortagne-sur-Sèvre,20810,1,1,0
Mortagne-sur-Sèvre,20801,1,1,1
Mortagne-sur-Sèvre,20820,1,1,1
Belin-Béliet,20815,0,1,1
Belin-Béliet,20810,1,1,1
Castelnau-de-Médoc,20810,1,1,0
Le Boupère,20820,1,1,0
Le Boupère,20815,0,1,1
Le Boupère,20801,1,1,0
La Gravelle,20820,1,0,0
Agneaux,20810,1,1,1
Moustey,20810,1,1,1
Agneaux,20815,0,1,1
Agneaux,20820,1,1,1
Moustey,20801,1,1,1
Juvigné,20801,1,1,0
Juvigné,20815,0,1,0
Juvigné,20820,1,1,1
Juvigné,20810,1,1,1
Moustey,20820,1,1,1
Balanzac,20820,1,1,1
Balanzac,20810,1,1,1
Balanzac,20815,0,1,1
Saint-Laurent-Médoc,20801,1,0,0
Saint-Laurent-Médoc,20810,1,1,0
Montrelais,20801,1,1,0
Ygos-Saint-Saturnin,20810,1,1,1
Ygos-Saint-Saturnin,20820,1,1,1
Ance Féas,20810,1,1,1
Ance Féas,20820,1,1,1
Trensacq,20820,1,1,1
Trensacq,20810,1,1,1
Agneaux,20801,1,0,0
Saint-Sauveur-d'Aunis,20801,1,1,0
Le Barp,20801,1,1,1
Val d'Erdre-Auxence,20820,1,1,1
Val d'Erdre-Auxence,20810,1,1,1
Sabres,20820,1,1,1
Landrais,20820,1,1,1
Landrais,20810,1,1,1
Sabres,20801,1,1,1
Sabres,20810,1,1,1
Sallespisse,20801,1,1,1
Saint-Christophe-du-Bois,20810,1,1,1
Chenac-Saint-Seurin-d'Uzet,20820,1,1,1
Chenac-Saint-Seurin-d'Uzet,20810,1,1,1
Castelnau-de-Médoc,20801,1,1,1
Chenac-Saint-Seurin-d'Uzet,20801,1,0,0
Les Epesses,20810,1,1,1
Saint-Christophe-du-Bois,20820,1,1,1
Les Epesses,20820,1,1,1
Saint-Jean-de-Liversay,20820,1,1,1
Saint-Jean-de-Liversay,20810,1,1,1
Saint-Georges-Montcocq,20815,0,1,1
Saint-Georges-Montcocq,20801,1,1,0
Mortagne-sur-Sèvre,20810,0,1,0
Saint-Médard-en-Jalles,20820,1,1,1
Saint-Georges-Montcocq,20820,1,1,1
Saint-Georges-Montcocq,20810,1,1,1
Isigny-sur-Mer,20801,1,1,0
Saint-Aubin-de-Médoc,20810,1,1,1
La Séguinière,20810,1,1,1
La Séguinière,20820,1,1,1
La Séguinière,20815,0,1,1
Saint-Jean-d'Illac,20815,0,1,0
Saint-Jean-d'Illac,20801,1,1,1
Saint-Romain-de-Benet,20801,1,1,1
Lucq-de-Béarn,20810,1,1,1
Saint-Lô,20801,1,1,1
Lucq-de-Béarn,20820,1,1,1
Saint-Pierre-la-Cour,20820,1,1,1
Saint-Pierre-la-Cour,20810,1,1,0
Lucq-de-Béarn,20820,1,0,0
Saint-Pierre-la-Cour,20801,1,1,0
La Séguinière,20801,1,1,0
Isigny-sur-Mer,20820,1,1,1
Isigny-sur-Mer,20810,1,1,1
Maslacq,20801,1,1,1
Poey-d'Oloron,20801,1,1,0
Sèvremont,20810,1,1,1
Sèvremont,20815,0,1,1
Avensan,20815,0,1,1
Avensan,20820,1,1,1
Sèvremont,20820,1,1,1
Saint-Lô,20820,1,1,1
Le Barp,20815,0,1,1
Saint-Médard-en-Jalles,20801,1,1,0
Souprosse,20801,1,1,0
Lourdios-Ichère,20801,1,1,0
Lourdios-Ichère,20820,1,1,0
Lourdios-Ichère,20810,1,1,0
Lourdios-Ichère,20815,0,1,0
Saint-Médard-en-Jalles,20815,0,1,1
Saint-Médard-en-Jalles,20810,1,1,1
Martignas-sur-Jalle,20801,0,1,1
Mont,20810,1,1,1
Saint-Lô,20810,0,1,0
Cestas,20810,1,1,0
Cabariot,20801,1,1,1
Cestas,20801,1,1,0
Pont-l'Abbé-d'Arnoult,20810,1,1,1
Cestas,20820,1,1,1
Cestas,20801,1,1,1
Pont-l'Abbé-d'Arnoult,20820,1,1,1
Cestas,20815,0,1,1
Saint-Mars-la-Réorthe,20801,1,1,0
Vix,20801,1,1,1
Cozes,20801,1,1,1
Osmanville,20801,0,1,0
Beurlay,20801,1,1,1
Beurlay,20815,0,1,0
Mont,20820,1,1,1
Mont,20815,0,1,1
Loiron-Ruillé,20810,1,1,0
Loiron-Ruillé,20815,0,1,1
Loiron-Ruillé,20801,1,1,0
Saint-Estèphe,20820,1,1,0
Saint-Estèphe,20810,1,1,0
Thouarsais-Bouildroux,20820,1,1,0
Maylis,20820,1,1,1
Maylis,20810,1,1,1
Vix,20820,1,1,0
Vix,20815,0,1,1
Saint-Lô,20801,0,1,0
Lagor,20801,1,0,0
Cholet,20815,0,1,1
Segré-en-Anjou Bleu,20801,1,1,1
Saint-Lô,20801,0,0,0
Saint-Cricq-Chalosse,20801,1,1,1
Tessy-Bocage,20815,0,1,1
Tessy-Bocage,20810,1,1,1
Tessy-Bocage,20820,1,1,1
Cozes,20815,0,1,1
Martignas-sur-Jalle,20815,0,1,1
Saint-Lô,20810,1,1,1
Saint-Lô,20815,0,1,1
Saint-Lô,20801,1,0,0
Martignas-sur-Jalle,20810,1,1,1
Mortagne-sur-Gironde,20801,1,0,0
Ingrandes-Le Fresne sur Loire,20810,1,1,0
Ingrandes-Le Fresne sur Loire,20801,1,1,0
Martignas-sur-Jalle,20820,1,1,1
Saint-Jean-d'Illac,20820,1,0,0
Martignas-sur-Jalle,20801,1,1,1
Mortagne-sur-Gironde,20810,1,1,0
Tessy-Bocage,20801,1,1,1
Meilhan,20820,1,1,1
Meilhan,20810,1,1,1
Oloron-Sainte-Marie,20801,1,1,0
Cholet,20820,1,1,1
Cholet,20810,1,1,1
Saint-Cyr-le-Gravelais,20801,0,1,1
Saint-Léger-sous-Cholet,20801,1,1,0
Saint-Léger-sous-Cholet,20815,0,1,1
Saint-Léger-sous-Cholet,20810,1,1,0
Noues de Sienne,20820,1,1,1
Noues de Sienne,20810,1,1,1
Les Epesses,20820,1,1,0
Meursac,20801,1,1,1
Cholet,20801,1,1,1
Meursac,20820,1,1,1
Meursac,20810,1,1,1
Meursac,20815,0,1,1
Saint-Médard-en-Jalles,20815,0,1,0
Le Bourgneuf-la-Forêt,20820,1,1,1
Le Bourgneuf-la-Forêt,20810,1,1,1
Le Bourgneuf-la-Forêt,20815,0,1,1
Saint-Léger-sous-Cholet,20820,1,1,0
Meilhan,20801,1,1,0
Sèvremont,20801,1,1,0
Sèvremont,20810,1,1,0
Moulis-en-Médoc,20810,1,1,0
Saint-Médard-en-Jalles,20801,1,1,1
Luglon,20801,1,1,0
Luglon,20820,1,1,0
Luglon,20815,0,1,0
Luglon,20810,1,1,0
Mauges-sur-Loire,20820,1,1,0
Cholet,20801,0,1,0
Muron,20801,1,1,1
Saint-Laurent-sur-Sèvre,20810,1,1,0
Saint-Laurent-sur-Sèvre,20820,1,1,1
Saint-Laurent-sur-Sèvre,20801,1,1,1
Pisany,20801,1,1,1
Accous,20801,0,1,0
Mortagne-sur-Gironde,20801,1,1,1
Mortagne-sur-Gironde,20820,1,1,1
Mortagne-sur-Gironde,20810,1,1,1
Lescun,20810,1,1,0
Avensan,20810,1,1,0
Buais-Les-Monts,20815,0,1,1
Lapenty,20820,1,1,1
Lapenty,20810,1,1,1
Craon,20810,1,1,0
Craon,20815,0,1,0
Craon,20820,1,1,1
Craon,20801,1,1,1
Mérignac,20820,1,0,0
Saint-Estèphe,20820,1,1,1
Port-Brillet,20820,1,1,1
Port-Brillet,20801,1,1,0
Port-Brillet,20810,1,1,1
Corme-Royal,20801,1,1,1
Cestas,20810,1,1,1
Cestas,20815,0,1,0
Castaignos-Souslens,20801,1,0,1
Saint-Pierre-La-Noue,20820,1,1,1
Saint-Pierre-La-Noue,20810,1,1,1
Castaignos-Souslens,20820,1,0,0
Le May-sur-Èvre,20810,1,1,1
Le May-sur-Èvre,20820,1,1,1
Le May-sur-Èvre,20801,1,1,1
Pauillac,20820,1,1,1
Pauillac,20810,1,1,0
Cholet,20810,1,1,0
Lagor,20801,0,1,0
Beyries,20820,1,1,1
Beyries,20810,1,1,1
Pauillac,20801,1,1,1
Oloron-Sainte-Marie,20801,0,1,1
Cholet,20810,0,1,0
Montrevault-sur-Èvre,20810,1,1,0
Champdolent,20820,1,1,1
Champdolent,20810,1,1,1
Moon-sur-Elle,20810,1,1,0
Mouilleron-Saint-Germain,20801,1,1,0
Buais-Les-Monts,20801,1,1,0
La Brûlatte,20820,1,1,1
La Brûlatte,20810,1,1,1
Condé-sur-Vire,20810,1,1,1
Condé-sur-Vire,20820,1,1,1
Pauillac,20815,0,1,1
Puyravault,20801,1,1,1
Moragne,20801,0,1,0
Romegoux,20820,1,1,0
Montaudin,20820,1,1,1
Montaudin,20810,1,1,1
Montaudin,20801,1,1,0
Mourenx,20815,0,1,0
Mourenx,20801,1,1,1
Mérignac,20820,1,1,1
Mérignac,20815,0,1,1
Avensan,20801,1,1,1
Avensan,20815,0,1,0
Mérignac,20810,1,1,1
Pessac,20820,1,1,1
Treize-Vents,20801,1,1,0
Treize-Vents,20820,1,1,0
Treize-Vents,20815,0,1,0
Treize-Vents,20810,1,1,0
Lison,20801,1,1,1
Arsac,20801,1,1,0
Saint-Julien-Beychevelle,20810,1,1,0
Saint-Julien-Beychevelle,20801,1,1,0
Cholet,20815,0,1,0
Cestas,20801,1,0,0
Oloron-Sainte-Marie,20801,1,1,1
Arsac,20820,1,1,1
Arsac,20815,0,1,1
Fougerolles-du-Plessis,20820,1,1,1
Fougerolles-du-Plessis,20810,1,1,1
Fougerolles-du-Plessis,20815,0,1,1
Mérignac,20810,0,1,0
Mérignac,20801,1,1,1
Ledeuix,20810,1,1,1
